0,-1,0,0,0,0
58,-1,0,0,3,24
116,-1,0,0,3,24
172,-1,0,0,1,24
228,-1,0,0,1,24
284,-1,0,0,1,24
341,-1,0,0,1,24
397,-1,0,0,1,24
454,-1,0,0,1,24
512,-1,0,0,1,24
568,-1,0,0,1,24
624,-1,0,0,1,24
681,-1,0,0,1,24
738,-1,0,0,1,24
794,-1,0,0,1,24
851,-1,0,0,1,24
908,-1,0,0,1,24
964,-1,0,0,1,24
1026,-1,0,0,1,24
1083,-1,0,0,1,24
1140,-1,0,0,1,24
1196,-1,0,0,1,24
1253,-1,0,0,1,24
1310,-1,0,0,0,2
1369,-1,0,0,0,2
1429,-1,0,0,0,2
1485,-1,0,0,0,2
1541,-1,0,0,0,2
1598,-1,0,0,0,2
1654,-1,0,0,0,2
1710,-1,0,0,0,2
1766,-1,0,0,0,2
1823,-1,0,0,0,0
1881,-1,0,0,0,0
1937,-1,0,0,0,24
1996,-1,0,0,0,24
2056,-1,0,0,0,5
2113,-1,0,0,0,5
2173,-1,0,0,0,0
2230,-1,0,0,0,0
2285,-1,0,0,0,0
2342,-1,0,0,0,0
2397,-1,0,0,0,0
2453,-1,0,0,0,0
2510,-1,0,0,0,0
2567,-1,0,0,0,0
2625,-1,0,0,0,0
2681,-1,0,0,0,0
2738,-1,0,0,0,0
2795,-1,0,0,0,0
2855,-1,0,0,0,0
2911,-1,0,0,0,0
2967,-1,0,0,0,0
3027,-1,0,0,0,0
3084,-1,0,0,0,0
3140,-1,0,0,0,0
3196,-1,0,0,0,0
3252,-1,0,0,0,0
3309,-1,0,0,0,1
3364,-1,0,0,0,1
3421,-1,0,0,0,1
3478,-1,0,0,2,24
3535,-1,0,0,2,24
3597,-1,0,0,2,24
3654,-1,0,0,2,24
3722,-1,0,0,2,24
3779,-1,0,0,2,24
3837,-1,0,0,2,24
3895,-1,0,0,2,24
3951,-1,0,0,2,24
4016,-1,0,0,2,24
4073,-1,0,0,2,24
4128,-1,0,0,2,24
4184,-1,0,0,2,24
4240,-1,0,0,2,24
4304,-1,0,0,0,1
4361,-1,0,0,0,1
4417,-1,0,0,0,1
4474,-1,0,0,0,1
4531,-1,0,0,0,1
4587,-1,0,0,0,1
4644,-1,0,0,0,1
4701,-1,0,0,0,0
4756,-1,0,0,0,0
4813,-1,0,0,0,0
4868,-1,0,0,0,0
4925,-1,0,0,0,0
4980,-1,0,0,0,0
5049,-1,0,0,0,0
5106,-1,0,0,0,0
5162,-1,0,0,0,0
5219,-1,0,0,0,0
5276,-1,0,0,0,0
5333,-1,0,0,0,0
5389,-1,0,0,0,0
5446,-1,0,0,0,0
5502,-1,0,0,0,0
5559,-1,0,0,0,0
5615,-1,0,0,0,0
5671,-1,0,0,0,0
5736,-1,0,0,0,0
5792,-1,0,0,0,0
5848,-1,0,0,0,0
5906,-1,0,0,0,0
5961,-1,0,0,0,0
6024,-1,0,0,0,0
6090,-1,0,0,0,0
6147,-1,0,0,0,0
6205,-1,0,0,0,0
6262,-1,0,0,0,0
6318,-1,0,0,0,0
6376,-1,0,0,0,0
6432,-1,0,0,0,0
6500,-1,0,0,0,0
6556,-1,0,0,0,0
6613,-1,0,0,0,0
6669,-1,0,0,0,0
6726,-1,0,0,0,0
6782,-1,0,0,0,0
6837,-1,0,0,0,0
6893,-1,0,0,0,0
6951,-1,0,0,0,0
7013,-1,0,0,1,3
7069,-1,0,0,1,3
7125,-1,0,0,1,3
7193,-1,0,0,1,3
7250,-1,0,0,1,3
7307,-1,0,0,1,3
7363,-1,0,0,1,3
7419,-1,0,0,1,3
7475,-1,0,0,1,3
7531,-1,0,0,1,3
7588,-1,0,0,1,3
7644,-1,0,0,1,3
7700,-1,0,0,1,3
7757,-1,0,0,1,3
7814,-1,0,0,1,3
7870,-1,0,0,1,3
7937,-1,0,0,1,3
7996,-1,0,0,1,3
8054,-1,0,0,1,3
8110,-1,0,0,1,3
8166,-1,0,0,1,3
8221,-1,0,0,1,3
8278,-1,0,0,0,2
8333,-1,0,0,0,2
8390,-1,0,0,0,2
8447,-1,0,0,0,2
8504,-1,0,0,0,0
8560,-1,0,0,0,0
8629,-1,0,0,0,0
8684,-1,0,0,0,0
8741,-1,0,0,0,0
8797,-1,0,0,0,0
8853,-1,0,0,0,0
8909,-1,0,0,0,0
8966,-1,0,0,0,0
9028,-1,0,0,0,0
9086,-1,0,0,0,0
9145,-1,0,0,0,0
9203,-1,0,0,0,0
9259,-1,0,0,0,0
9316,-1,0,0,0,0
9387,-1,0,0,0,0
9446,-1,0,0,0,0
9502,-1,0,0,0,0
9557,-1,0,0,0,0
9615,-1,0,0,0,0
9671,-1,0,0,0,0
9728,-1,0,0,0,0
9785,-1,0,0,0,0
9842,-1,0,0,0,0
9899,-1,0,0,0,0
9966,-1,0,0,0,0
10027,-1,0,0,0,0
10098,-1,0,0,0,0
10154,-1,0,0,0,0
10210,-1,0,0,0,0
10267,-1,0,0,0,0
10324,-1,0,0,0,0
10381,-1,0,0,0,0
10437,-1,0,0,0,0
10493,-1,0,0,0,0
10549,-1,0,0,0,0
10617,-1,0,0,0,0
10674,-1,0,0,0,0
10731,-1,0,0,0,0
10788,-1,0,0,0,0
10862,-1,0,0,0,0
10916,-1,0,0,0,0
10973,-1,0,0,0,0
11033,-1,0,0,0,0
11089,-1,0,0,0,0
11144,-1,0,0,0,0
11200,-1,0,0,0,0
11257,-1,0,0,0,0
11312,-1,0,0,0,0
11369,-1,0,0,0,0
11424,-1,0,0,0,0
11481,-1,0,0,0,0
11555,-1,0,0,0,0
11611,-1,0,0,0,0
11668,-1,0,0,0,0
11724,-1,0,0,0,0
11782,-1,0,0,0,0
11838,-1,0,0,0,0
11895,-1,0,0,0,0
11952,-1,0,0,0,0
12011,-1,0,0,0,0
12067,-1,0,0,0,0
12124,-1,0,0,0,0
12180,-1,0,0,0,0
12236,-1,0,0,0,0
12310,-1,0,0,0,0
12366,-1,0,0,0,0
12422,-1,0,0,0,0
12477,-1,0,0,0,0
12534,-1,0,0,0,0
12591,-1,0,0,0,0
12646,-1,0,0,0,0
12702,-1,0,0,0,0
12759,-1,0,0,0,0
12816,-1,0,0,0,0
12872,-1,0,0,0,0
12928,-1,0,0,0,0
13007,-1,0,0,0,0
13063,-1,1,1,1,24
13119,-1,1,1,1,24
13176,-1,1,1,1,24
13233,-1,1,1,1,24
13289,-1,1,1,1,24
13348,-1,1,1,1,24
13403,-1,1,1,1,24
13459,-1,1,1,1,24
13515,-1,1,1,1,24
13570,-1,1,1,1,24
13626,-1,1,1,1,24
13682,-1,1,1,1,24
13760,-1,1,1,1,24
13818,-1,1,1,1,24
13874,-1,1,1,1,24
13931,-1,1,1,1,24
13988,-1,1,1,1,24
14049,-1,2,2,1,24
14107,-1,2,2,1,24
14164,-1,2,2,1,24
14220,-1,2,2,1,24
14278,-1,2,2,1,24
14336,-1,2,2,1,24
14393,-1,2,2,1,24
14470,-1,2,2,1,24
14526,-1,2,2,1,24
14582,-1,2,2,1,24
14640,-1,2,2,1,24
14698,-1,2,2,1,24
14755,-1,2,2,1,24
